enviroment,algorithm,learning_rate,batch_size,hidden_units,num_layers,steps,max_steps,ram_gb,cpu_cores,time_horizon,buffer_size,beta,epsilon,lambd,num_epoch,training_duration_seconds,peak_ram_mb,summary_freq,os,gpu_available,gpu,gpu_memory_gb,final_mean_reward
3DBall,ppo,8.7e-05,512,512,1,96000,100000,61.6142526268959,8,256,10240,0.006531,0.213,0.925,3.0,31.889585495,19450.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4360759258
3DBall,ppo,0.000215,2048,64,1,240000,250000,61.6142526268959,8,1024,81920,0.004076,0.283,0.925,10.0,98.4503860474,19558.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4434320927
3DBall,ppo,0.000191,4096,128,3,240000,250000,61.6142526268959,8,128,81920,0.00721,0.296,0.92,3.0,74.3788070679,19566.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.6844185591
3DBall,ppo,0.000275,4096,64,1,1992000,2000000,61.6142526268959,8,1024,163840,0.009577,0.286,0.904,5.0,684.3942871094,19785.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,63.2555656433
3DBall,ppo,0.000245,512,256,3,996000,1000000,61.6142526268959,8,128,10240,0.005353,0.211,0.903,5.0,351.087097168,19460.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000127,2048,512,3,240000,250000,61.6142526268959,8,512,40960,0.001104,0.266,0.941,4.0,95.1666030884,19590.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,56.1647148132
3DBall,ppo,4.9e-05,512,32,2,492000,500000,61.6142526268959,8,256,10240,0.00899,0.205,0.916,5.0,169.9325561523,19433.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,6.2357583046
3DBall,ppo,0.00017,4096,128,1,996000,1000000,61.6142526268959,8,512,163840,0.009464,0.195,0.941,5.0,362.6119689941,19745.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4699569941
3DBall,ppo,0.000185,2048,256,2,492000,500000,61.6142526268959,8,512,40960,0.008274,0.162,0.94,5.0,169.2702789307,19569.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000157,512,512,2,1992000,2000000,61.6142526268959,8,64,10240,0.003392,0.106,0.931,5.0,752.8165283203,19502.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBall,ppo,0.000295,4096,512,1,96000,100000,61.6142526268959,8,512,327680,0.000199,0.218,0.919,5.0,25.3964099884,19642.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.164716959
3DBall,ppo,1e-05,1024,128,3,240000,250000,61.6142526268959,8,2048,40960,0.007433,0.232,0.907,10.0,112.6024703979,19531.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4976190329
3DBall,ppo,0.000151,2048,512,2,996000,1000000,61.6142526268959,8,512,40960,0.008043,0.234,0.92,5.0,378.541809082,19611.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000287,2048,256,3,96000,100000,61.6142526268959,8,64,81920,0.006261,0.295,0.908,4.0,34.5741615295,19604.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1717802286
3DBall,ppo,0.000213,1024,128,3,96000,100000,61.6142526268959,8,128,20480,0.008898,0.186,0.932,8.0,39.7706489563,19486.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.2177283764
3DBall,ppo,0.000173,512,64,1,1992000,2000000,61.6142526268959,8,256,10240,0.008237,0.279,0.912,10.0,848.2332763672,19542.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000275,1024,64,1,492000,500000,61.6142526268959,8,128,81920,0.001776,0.283,0.935,10.0,230.1298980713,19672.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.6380062103
3DBall,ppo,0.000196,4096,32,1,1992000,2000000,61.6142526268959,8,256,81920,0.007381,0.286,0.929,10.0,861.2641601562,19730.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,67.0117721558
3DBall,ppo,0.000119,2048,128,1,240000,250000,61.6142526268959,8,1024,81920,0.000161,0.286,0.923,10.0,96.7496871948,19650.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2995991707
3DBall,ppo,9.8e-05,512,256,1,996000,1000000,61.6142526268959,8,64,10240,0.009545,0.249,0.932,10.0,433.6223449707,19507.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,85.7428665161
3DBall,ppo,4.2e-05,2048,128,3,96000,100000,61.6142526268959,8,2048,40960,0.007683,0.286,0.92,4.0,32.9720153809,19565.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3439917564
3DBall,ppo,9.8e-05,512,512,3,996000,1000000,61.6142526268959,8,64,10240,0.005151,0.189,0.902,4.0,393.0723266602,19556.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,94.3250045776
3DBall,ppo,3.7e-05,4096,512,3,492000,500000,61.6142526268959,8,256,327680,0.008875,0.292,0.922,3.0,174.8314208984,20166.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1908396482
3DBall,ppo,8e-05,512,256,3,996000,1000000,61.6142526268959,8,2048,10240,0.00944,0.145,0.91,10.0,492.5714416504,19527.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000242,2048,64,2,1992000,2000000,61.6142526268959,8,1024,163840,0.006481,0.243,0.914,5.0,669.1246948242,19854.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,96.2384796143
3DBall,ppo,0.000193,2048,512,1,1992000,2000000,61.6142526268959,8,2048,40960,0.006867,0.204,0.913,10.0,874.6429443359,19593.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,89.3077087402
3DBall,ppo,0.000257,2048,64,3,996000,1000000,61.6142526268959,8,1024,40960,0.003204,0.2,0.93,4.0,299.8569030762,19540.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000153,4096,512,1,492000,500000,61.6142526268959,8,64,327680,0.005559,0.269,0.941,3.0,148.5678710938,20090.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1034861803
3DBall,ppo,0.000187,2048,64,2,492000,500000,61.6142526268959,8,1024,163840,0.00575,0.128,0.945,8.0,218.2956848145,19778.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.334888339
3DBall,ppo,0.000243,2048,256,3,492000,500000,61.6142526268959,8,256,40960,0.001407,0.261,0.919,10.0,234.5014801025,19563.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,98.3416824341
3DBall,ppo,0.000108,2048,256,2,96000,100000,61.6142526268959,8,1024,163840,0.000191,0.145,0.914,3.0,26.3517074585,19860.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1746212244
3DBall,ppo,0.000269,4096,32,3,96000,100000,61.6142526268959,8,2048,163840,0.003329,0.242,0.912,8.0,25.6115188599,19701.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2784157991
3DBall,ppo,0.000149,2048,32,2,96000,100000,61.6142526268959,8,1024,81920,0.009976,0.243,0.912,4.0,32.6993713379,19679.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.201915741
3DBall,ppo,0.000107,4096,256,3,240000,250000,61.6142526268959,8,512,327680,0.007223,0.276,0.923,5.0,63.8479042053,19932.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1817489862
3DBall,ppo,1.2e-05,2048,512,2,996000,1000000,61.6142526268959,8,256,163840,0.00147,0.106,0.919,5.0,418.9500427246,19839.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.070690155
3DBall,ppo,3.4e-05,4096,256,2,996000,1000000,61.6142526268959,8,256,81920,0.007172,0.184,0.937,10.0,481.8506164551,19788.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,26.3609790802
3DBall,ppo,0.000164,512,512,3,996000,1000000,61.6142526268959,8,64,20480,0.003089,0.175,0.913,10.0,647.3012084961,19714.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBall,ppo,2e-05,2048,32,2,96000,100000,61.6142526268959,8,2048,163840,0.007777,0.186,0.943,10.0,24.7641925812,19813.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1982758045
3DBall,ppo,0.000112,512,256,2,492000,500000,61.6142526268959,8,256,20480,0.006176,0.14,0.915,4.0,157.537902832,19700.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.00018,2048,32,2,492000,500000,61.6142526268959,8,512,163840,0.000973,0.28,0.925,4.0,172.1291656494,19964.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.412815094
3DBall,ppo,0.000211,1024,64,3,492000,500000,61.6142526268959,8,1024,81920,0.009947,0.129,0.923,8.0,215.1860961914,19729.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.0550000668
3DBall,ppo,6e-05,2048,128,3,996000,1000000,61.6142526268959,8,64,40960,0.003416,0.203,0.9,10.0,451.5855407715,19761.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBall,ppo,0.000143,1024,512,2,996000,1000000,61.6142526268959,8,512,20480,0.001368,0.298,0.926,4.0,336.6640625,19734.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000183,2048,32,3,996000,1000000,61.6142526268959,8,128,40960,0.00102,0.188,0.932,5.0,328.6716308594,19837.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000158,4096,32,1,996000,1000000,61.6142526268959,8,1024,163840,0.002677,0.187,0.911,5.0,363.2060852051,19925.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1000000238
3DBall,ppo,0.000224,512,256,2,492000,500000,61.6142526268959,8,2048,10240,0.004465,0.226,0.932,5.0,166.5965881348,19647.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000147,512,512,2,1992000,2000000,61.6142526268959,8,1024,10240,0.00268,0.148,0.926,5.0,739.6466064453,19884.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,6.6e-05,1024,512,3,1992000,2000000,61.6142526268959,8,1024,81920,0.002024,0.205,0.916,8.0,1105.0474853516,19935.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000135,4096,256,3,492000,500000,61.6142526268959,8,128,81920,0.006057,0.122,0.913,5.0,193.2145385742,19910.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.9090224504
3DBall,ppo,8.3e-05,1024,256,1,996000,1000000,61.6142526268959,8,2048,20480,0.004711,0.15,0.908,5.0,335.3508300781,19753.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,5.2436847687
3DBall,ppo,0.00025,2048,32,2,996000,1000000,61.6142526268959,8,1024,40960,0.003436,0.155,0.923,5.0,325.2268676758,19810.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3307800293
3DBall,ppo,4e-05,4096,512,2,1992000,2000000,61.6142526268959,8,128,81920,0.007841,0.176,0.905,4.0,707.4912719727,20018.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,94.4692459106
3DBall,ppo,0.000296,1024,32,3,996000,1000000,61.6142526268959,8,512,20480,0.001672,0.219,0.911,3.0,276.1932678223,19772.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000147,512,512,2,1992000,2000000,61.6142526268959,8,1024,10240,0.00268,0.148,0.926,5.0,736.3563232422,19878.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000252,2048,512,1,240000,250000,61.6142526268959,8,512,163840,0.006458,0.101,0.924,5.0,82.8188323975,20004.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2316504717
3DBall,ppo,6e-05,2048,512,2,492000,500000,61.6142526268959,8,128,40960,0.003215,0.157,0.928,10.0,265.342590332,19856.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,11.1321115494
3DBall,ppo,0.000212,512,256,3,240000,250000,61.6142526268959,8,256,20480,0.005345,0.195,0.946,4.0,82.0493011475,19759.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,78.5666809082
3DBall,ppo,0.000281,4096,32,1,96000,100000,61.6142526268959,8,2048,81920,0.004263,0.269,0.923,4.0,31.695066452,19909.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2600393295
3DBall,ppo,9.6e-05,512,128,1,96000,100000,61.6142526268959,8,256,40960,0.002956,0.276,0.902,4.0,33.3146934509,19851.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.0708860159
3DBall,ppo,4.5e-05,4096,256,1,1992000,2000000,61.6142526268959,8,512,327680,0.004754,0.238,0.915,5.0,732.7860717773,20398.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.602927804
3DBall,ppo,0.000261,1024,64,1,96000,100000,61.6142526268959,8,1024,20480,0.00601,0.193,0.916,10.0,43.2158050537,19760.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2166023254
3DBall,ppo,0.000223,4096,32,3,1992000,2000000,61.6142526268959,8,64,163840,0.002003,0.213,0.909,5.0,682.4698486328,20095.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBall,sac,0.000276,256,64,2,250000,250000,7.99999572336674,8,1024,500000,,,,,951.291809082,2942.1999511719,50000,macOS,False,Chipset Model: Apple M1,0.0,100.0000152588
3DBall,ppo,0.000235,512,32,2,240000,250000,61.6142526268959,8,512,20480,0.001374,0.233,0.921,8.0,96.0068817139,19757.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,3.3e-05,4096,256,3,240000,250000,61.6142526268959,8,512,327680,0.006286,0.111,0.949,8.0,64.3788375854,20165.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2203094959
3DBall,ppo,8.4e-05,512,512,2,996000,1000000,61.6142526268959,8,1024,10240,0.004039,0.203,0.914,10.0,534.2267456055,19761.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,sac,4.3e-05,256,128,2,100000,100000,7.99999572336674,8,1024,500000,,,,,488.3506164551,2973.3332519531,10000,macOS,False,Chipset Model: Apple M1,0.0,4.246524334
3DBall,ppo,0.000186,4096,128,2,492000,500000,61.6142526268959,8,256,163840,0.004502,0.132,0.922,10.0,242.3703308105,20048.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.6573731899
3DBall,ppo,2.4e-05,2048,32,2,996000,1000000,61.6142526268959,8,1024,81920,0.001535,0.284,0.901,8.0,425.5497741699,19991.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2259689569
3DBall,sac,0.000252,512,128,1,500000,500000,7.99999572336674,8,256,50000,,,,,3132.6103515625,2992.0,50000,macOS,False,Chipset Model: Apple M1,0.0,96.1764907837
3DBall,ppo,4.9e-05,4096,256,1,996000,1000000,61.6142526268959,8,128,81920,0.006169,0.116,0.905,8.0,422.9957580566,19945.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,3.0453288555
3DBall,ppo,0.000231,512,512,1,996000,1000000,61.6142526268959,8,256,20480,0.005713,0.146,0.942,4.0,302.8955993652,19801.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000223,4096,64,2,996000,1000000,61.6142526268959,8,1024,327680,0.004828,0.275,0.92,4.0,348.4426879883,20468.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5071738958
3DBall,ppo,0.000252,2048,256,3,96000,100000,61.6142526268959,8,2048,163840,0.00831,0.288,0.904,4.0,25.8431243896,19982.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2249999046
3DBall,ppo,0.000141,1024,64,2,996000,1000000,61.6142526268959,8,64,40960,0.003368,0.217,0.914,5.0,335.5700378418,19886.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,23.5220012665
3DBall,ppo,0.00022,4096,128,2,240000,250000,61.6142526268959,8,256,327680,0.007221,0.236,0.907,3.0,63.1567726135,20201.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2080769539
3DBall,ppo,0.000124,4096,128,3,492000,500000,61.6142526268959,8,2048,81920,0.002764,0.245,0.904,8.0,196.4027404785,19914.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.4490747452
3DBall,ppo,0.000186,2048,128,2,240000,250000,61.6142526268959,8,64,40960,0.000868,0.191,0.901,5.0,82.4219741821,19835.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.1621620655
3DBall,ppo,0.00026,4096,512,2,240000,250000,61.6142526268959,8,256,327680,0.008453,0.141,0.938,8.0,62.6144180298,20201.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.189694643
3DBall,ppo,2.3e-05,512,512,1,996000,1000000,61.6142526268959,8,512,10240,0.009232,0.251,0.904,4.0,305.0037536621,19808.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000114,2048,64,3,996000,1000000,61.6142526268959,8,128,81920,0.000493,0.238,0.938,5.0,339.2922058105,19925.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,0.000267,2048,512,3,96000,100000,61.6142526268959,8,128,81920,0.00973,0.136,0.92,10.0,60.7822036743,19904.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2044146061
3DBall,ppo,0.000293,512,128,2,240000,250000,61.6142526268959,8,128,20480,0.00216,0.199,0.925,5.0,84.1273574829,19744.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.6951928139
3DBall,ppo,8.9e-05,1024,256,2,96000,100000,61.6142526268959,8,256,20480,0.007818,0.268,0.908,10.0,44.5581359863,19738.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,7.4014196396
3DBall,ppo,0.000235,2048,64,2,1992000,2000000,61.6142526268959,8,128,40960,0.002515,0.228,0.929,4.0,590.8243408203,19961.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
Crawler,sac,0.000201,256,32,2,1000000,1000000,7.99999572336674,8,512,200000,,,,,7054.1020507812,2971.6000976562,25000,macOS,False,Chipset Model: Apple M1,0.0,326.5499572754
3DBall,ppo,0.000135,4096,128,3,96000,100000,61.6142526268959,8,128,81920,0.005926,0.278,0.922,10.0,45.2202415466,19865.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2362573147
3DBall,ppo,0.000264,4096,512,1,240000,250000,61.6142526268959,8,1024,163840,0.001057,0.297,0.917,5.0,82.9469070435,20039.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.0988990068
3DBall,ppo,0.00021,512,32,1,96000,100000,61.6142526268959,8,512,10240,0.008169,0.265,0.942,5.0,34.763671875,19731.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2660079002
3DBall,ppo,1e-05,4096,128,1,1992000,2000000,61.6142526268959,8,64,163840,0.001963,0.269,0.922,3.0,636.1812744141,20092.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.7946859598
3DBall,ppo,0.000261,2048,512,1,240000,250000,61.6142526268959,8,64,163840,0.003199,0.193,0.941,4.0,75.8730392456,20045.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1868571043
3DBall,ppo,0.000287,512,128,3,996000,1000000,61.6142526268959,8,256,40960,0.008614,0.27,0.905,4.0,312.5616760254,19871.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBall,ppo,5.6e-05,2048,64,2,96000,100000,61.6142526268959,8,128,40960,0.007063,0.22,0.932,3.0,29.9617424011,19799.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1329609156
3DBall,ppo,4.8e-05,1024,256,2,240000,250000,61.6142526268959,8,2048,40960,0.000496,0.202,0.926,10.0,111.3263320923,19821.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.7912902832
3DBall,ppo,6.1e-05,4096,64,2,1992000,2000000,61.6142526268959,8,256,327680,0.002268,0.265,0.906,8.0,864.2606811523,20458.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.9707691669
3DBall,ppo,0.0003,2048,64,1,996000,1000000,61.6142526268959,8,256,163840,0.004351,0.244,0.93,4.0,328.8975524902,20094.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,35.2923126221
3DBall,ppo,0.000136,2048,512,3,240000,250000,61.6142526268959,8,512,81920,0.004783,0.151,0.922,4.0,93.6199264526,19946.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4320673943
3DBall,ppo,0.000101,2048,128,2,1992000,2000000,61.6142526268959,8,256,40960,0.009408,0.253,0.94,3.0,553.6242675781,19859.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3230895996
3DBall,ppo,2e-05,1024,256,1,996000,1000000,61.6142526268959,8,128,40960,0.001839,0.201,0.933,5.0,350.7509460449,19837.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.1204299927
3DBall,ppo,0.000177,1024,32,2,996000,1000000,61.6142526268959,8,64,81920,0.001182,0.244,0.939,5.0,337.8630981445,19927.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBall,ppo,0.000267,512,512,1,240000,250000,61.6142526268959,8,2048,10240,0.004479,0.108,0.941,8.0,99.2667617798,19771.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,13.1465139389
3DBall,ppo,5.1e-05,1024,256,2,996000,1000000,61.6142526268959,8,64,20480,0.004069,0.256,0.912,3.0,291.44921875,19828.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,98.8333435059
3DBall,ppo,4.1e-05,1024,32,2,492000,500000,61.6142526268959,8,256,20480,0.003305,0.118,0.92,5.0,174.1441650391,19785.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.332859993
3DBall,ppo,5.3e-05,2048,32,3,96000,100000,61.6142526268959,8,64,163840,0.007722,0.18,0.946,8.0,25.5903911591,19933.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2689722776
3DBall,ppo,0.000129,1024,32,3,240000,250000,61.6142526268959,8,128,40960,0.004477,0.263,0.931,5.0,83.8619308472,19835.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.2404446602
3DBall,ppo,0.000159,4096,256,1,96000,100000,61.6142526268959,8,64,327680,0.007948,0.199,0.917,5.0,24.5172595978,19919.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1437382698
3DBall,ppo,0.000249,2048,128,3,96000,100000,61.6142526268959,8,256,40960,0.000204,0.196,0.929,8.0,40.7957038879,19827.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.6497706175
