RunID,steps,beta_x,cpu_frequency_mhz,cpu_usage_percent,cumulative_reward,entropy,episode_length,episode_time,epsilon_x,extrinsic_reward,extrinsic_value_estimate,game_cpu_usage,game_memory_usage(MB),gpu_usage_percent,learning_rate_x,loss_value,policy_loss,ram_usage_mb,step_length(ms),steps_per_second,time_elapsed(s),vram_usage_mb,final_mean_reward,max_reward,time_to_max_reward_sec,training_duration_seconds,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,peak_ram_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,cpu_cores,system_ram_gb,gpu,gpu_ram_mb,cuda_version,algorithm,enviroment,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq,gpu_available,ram_gb,gpu_memory_gb
20260104-052237,1992000,,3133.3332519531,64.5500030518,97.4333496094,1.2930519581,974.25,2.5718209743,,97.4333496094,13.0000267029,13.2162847519,0,0,,,,22642.5,0.5373576283,1866282.875,880.4264526367,853,97.4333496094,100.0000152588,427.6923217773,880.4264526367,0.0180370644,0.1077016981,1.3373032406,1.2930519581,77.1999969482,65.571485979,23585,23290.9286991717,3133.3332519531,3133.3332519531,1,0.0261044179,853,853,18.7912368774,11.1291884399,0,0,11001,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000195,81920,0.0092,0.176,0.917,8,linear,False,64,3,simple,,,5,2000000,256,12000,False,61.6142526268959,15.9208984375
20260104-053506,996000,,2267.3332519531,2.7000000477,94.3333435059,1.288669467,943.25,38.9243774414,,94.3333435059,1.943467021,0.5148509741,0,0,,,,9871.5,7.8370285034,1050366.75,784.3669433594,896,94.3333435059,100.0000076294,741.3463745117,784.3669433594,0.0253238711,0.0522333877,1.3642476524,1.288669467,5.3666667938,3.1273092218,9932.5,9862.5040356739,2267.3332519531,2267.3332519531,3,0.0481927714,896,896,0.9310889244,0.5876011245,0,0,7172,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000175,81920,0.006728,0.255,0.943,10,linear,False,32,3,simple,,,5,1000000,64,12000,False,31.9124199450016,15.9208984375
20260104-053726,96000,,3133.3332519531,61.5,1.287276268,1.4198796749,22.8628234863,0.0806864798,,1.287276268,0.1848640144,10.398314476,0,0,,,,22578,0.6774484515,1477375.125,48.4654045105,853,1.287276268,1.287276268,48.4654045105,48.4654045105,0.0336219249,0.1623527333,1.4193996936,1.4198796749,71.8333358765,65.0666666031,22722,22610.9167480469,3133.3332519531,3133.3332519531,0.6666666865,0.0833333358,853,853,10.398314476,8.4029201865,0,0,11002,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000014,20480,0.00604,0.212,0.904,8,linear,True,256,2,simple,,,5,100000,2048,12000,False,61.6142526268959,15.9208984375
20260104-053821,240000,,3133.3332519531,68,1.2662721872,1.4177285433,22.6074943542,0.0837026015,,1.2662721872,0.5378735662,15.730755806,0,0.3333333433,,,,22736,0.6795096993,1472160.375,131.5020904541,853,1.2662721872,1.2662721872,131.5020904541,131.5020904541,0.0141766062,0.1530362964,1.4185544074,1.4177285433,74.6999969482,65.7991661072,22937.666015625,22806.1333007812,3133.3332519531,3133.3332519531,0.6666666865,0.1083333358,853,853,15.730755806,10.2755231619,0,0,11003,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000181,163840,0.008357,0.124,0.94,8,constant,False,512,3,simple,,,5,250000,512,12000,False,61.6142526268959,15.9208984375
20260104-054043,996000,0.0000689341,3133.3332519531,62,70.9562606812,1.4043809175,711.75,19.8276672363,0.1027205214,70.9562606812,4.3443059921,8.5459880829,0,0,0.0000003006,1.0216596127,0.0190804955,22628.5,5.3010363579,1543780.625,543.544921875,853,70.9562606812,70.9562606812,543.544921875,543.544921875,0.0181897469,0.4989216961,1.4100383032,1.4043809175,77.0999984741,65.5192775956,22780.333984375,22648.7108433735,3133.3332519531,3133.3332519531,0.5,0.038152611,853,853,15.3431978226,10.7370390547,0,0,11004,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000019,81920,0.003736,0.272,0.945,8,linear,True,512,2,simple,,,5,1000000,512,12000,False,61.6142526268959,15.9208984375
20260104-054819,1992000,,2267.3332519531,2.25,100.0000152588,1.3362127542,999,3.9623856544,,100.0000152588,1.9998575449,1.0412572622,0,0,,,,9880,0.7839618921,1280574.25,1368.3337402344,896,100.0000152588,100.0000152588,821.4178466797,1368.3337402344,0.0177454741,0.0444413751,1.3822015409,1.3362127542,5.5999999046,2.8004016065,9989,9905.6696924416,2267.3332519531,2267.3332519531,0.6666666865,0.0100401609,896,896,1.0978648663,0.6649666664,0,0,7173,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000106,81920,0.007557,0.18,0.908,8,constant,True,64,1,simple,,,5,2000000,256,12000,False,31.9124199450016,15.9208984375
20260104-054954,1992000,0.0000261336,3133.3332519531,54.8499984741,100.0000076294,1.4354150295,999,3.2121317387,0.1002228409,100.0000076294,1.9995632172,9.7609863281,0,0,0.0000013669,0.001085107,0.0260844119,22499,0.8783106804,1527222.5,628.9970092773,853,100.0000076294,100.0000076294,112.466178894,628.9970092773,0.0244263609,0.0132274592,1.4165634771,1.4354150295,82,64.5303213051,22836,22535.421686747,3133.3332519531,3133.3332519531,2.5,0.0331325301,854,853.0180722892,19.0271167755,10.5643596103,0,0,11005,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000276,20480,0.003268,0.145,0.945,3,linear,True,128,2,simple,,,5,2000000,64,12000,False,61.6142526268959,15.9208984375
20260104-060031,492000,0.0022420001,3133.3332519531,64.0250015259,1.3451019526,1.390521884,23.4857139587,0.0935686976,0.2980000079,1.3451019526,0.2854917049,10.2224292755,0,0.25,0.000122,0.074352093,0.0224764664,22486.75,0.6467305422,1549406.75,168.8379669189,853,1.3451019526,1.3588113785,165.6049346924,168.8379669189,0.0244661289,0.1854799148,1.4108248484,1.390521884,80.25,64.5676833362,22755.666015625,22526.5385384909,3133.3332519531,3133.3332519531,0.3333333433,0.0386178871,853,853,15.8812084198,9.5367059242,0,0,11006,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000122,20480,0.002242,0.298,0.928,3,constant,False,32,2,simple,,,5,500000,128,12000,False,61.6142526268959,15.9208984375
20260104-060331,240000,,3133.3332519531,68.0500030518,1.1105165482,1.4189382792,21.1125469208,0.0728696659,,1.1105165482,-0.9070222974,12.5088367462,0,0,,,,23062.5,0.6578859687,1520122.125,67.2156219482,853,1.1105165482,1.2113679647,10.8004140854,67.2156219482,,,1.4189382672,1.4189382792,75.2333297729,66.2008335114,23062.5,22855.2583007812,3133.3332519531,3133.3332519531,0.5,0.0750000015,853,853,13.2428750992,10.6906254768,0,0,11007,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000283,327680,0.006804,0.105,0.922,4,linear,False,512,2,simple,,,5,250000,256,12000,False,61.6142526268959,15.9208984375
20260104-060448,1992000,,3133.3332519531,62,100.0000152588,1.2429382801,999,5.6173911095,,100.0000152588,9.8437719345,14.7563495636,0,0,,,,22564,0.5153577328,1964760.875,629.0614624023,853,100.0000152588,100.0000152588,205.5021057129,629.0614624023,0.0243426306,0.0847933433,1.2934213884,1.2429382801,80.6500015259,65.4517068059,22853,22601.0240963855,3133.3332519531,3133.3332519531,2,0.0220883535,854,853.0120481928,18.0005874634,11.1669112372,0,0,11008,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000298,40960,0.002887,0.166,0.917,3,linear,False,256,2,simple,,,5,2000000,1024,12000,False,61.6142526268959,15.9208984375
20260104-061119,996000,,2267.3332519531,1.75,2.7354838848,1.3860208988,37.3645172119,0.1646178514,,2.7354838848,0.8557521701,0.5964135528,0,0,,,,9880,4.3247070312,944103.625,594.8753662109,896,2.7354838848,2.85359478,573.2518310547,594.8753662109,0.0125449989,0.1497834505,1.4013957661,1.3860208988,4.75,2.1102409585,9943,9879.2188558923,2267.3332519531,2267.3332519531,0.3333333433,0.0080321288,896,896,0.9992974401,0.5400289638,0,0,7174,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000198,81920,0.00074,0.244,0.907,5,linear,False,64,3,simple,,,5,1000000,64,12000,False,31.9124199450016,15.9208984375
20260104-061526,1992000,,3133.3332519531,66.5500030518,100.0000152588,1.4019552469,999,2.6930494308,,100.0000152588,1.9994579554,11.9700498581,0,0,,,,22566.5,0.5429137349,1847892.625,690.7091674805,853,100.0000152588,100.0000152588,341.4519042969,690.7091674805,0.0349275292,0.0388814583,1.4143481736,1.4019552469,79.75,65.4899597857,22889,22590.1506377071,3133.3332519531,3133.3332519531,1,0.0562248998,853,853,17.112575531,10.7262826569,0,0,11009,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000042,40960,0.00878,0.261,0.91,4,constant,True,256,1,simple,,,5,2000000,128,12000,False,61.6142526268959,15.9208984375
20260104-062123,240000,,2267.3332519531,2.8666665554,1.3566461802,1.4167149067,23.5398769379,0.1250181496,,1.3566461802,0.2309102863,0.4784831703,0,0,,,,9902.3330078125,1.0223954916,986420.8125,154.7678222656,896,1.3566461802,1.3894190788,139.8084716797,154.7678222656,0.0180277955,0.1392999552,1.4178169668,1.4167149067,5,3.2200000167,9915.6669921875,9842.241796875,2267.3332519531,2267.3332519531,0.6666666865,0.0500000015,896,896,0.6301058531,0.4834394403,0,0,7175,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000194,81920,0.0054,0.218,0.929,8,linear,True,64,2,simple,,,5,250000,128,12000,False,31.9124199450016,15.9208984375
20260104-062438,492000,,2267.3332519531,5.0999999046,100.0000152588,1.2823741436,999,4.2075328827,,100.0000152588,5.0927333832,0.4714256525,0,0,,,,9848,0.8655730486,1165191.25,296.0541381836,896,100.0000152588,100.0000152588,261.4267883301,296.0541381836,0.0348770557,0.0952897373,1.3466537348,1.2823741436,5.6500000954,2.867479666,9859,9832.7317073171,2267.3332519531,2267.3332519531,4.5,0.1219512195,896,896,0.7221833467,0.4800136046,0,0,7176,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000274,40960,0.005004,0.126,0.903,3,constant,True,512,3,simple,,,5,500000,512,12000,False,31.9124199450016,15.9208984375
20260104-062705,492000,,3133.3332519531,64.9000015259,100.0000152588,1.2958610058,999,6.989657402,,100.0000152588,13.3265428543,13.4858427048,0,0,,,,22508,0.5255411863,1915032.5,238.1709899902,853,100.0000152588,100.0000152588,97.2491836548,238.1709899902,0.0245460543,0.134706448,1.3344480875,1.2958610058,72.9000015259,63.9004065351,22789,22542.2520483994,3133.3332519531,3133.3332519531,0,0,853,853,17.0396785736,10.4258124421,0,0,11010,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000194,20480,0.003216,0.296,0.92,10,constant,True,64,2,simple,,,5,500000,2048,12000,False,61.6142526268959,15.9208984375
20260104-062954,1992000,,2267.3332519531,3.0499999523,100.0000152588,1.0114290714,999,3.9484806061,,100.0000152588,0.9999476075,0.7073811293,0,0,,,,9965.5,0.8083697557,1241877.625,1652.1918945312,896,100.0000152588,100.0000152588,444.1334228516,1652.1918945312,0.0246343929,0.0028181654,1.1832598053,1.0114290714,6.3000001907,2.4273092377,10006.5,9918.1044098268,2267.3332519531,2267.3332519531,2.5,0.0542168671,896,896,0.9971977472,0.5603436183,0,0,7177,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000205,81920,0.00494,0.262,0.906,10,constant,True,256,2,simple,,,5,2000000,256,12000,False,31.9124199450016,15.9208984375
20260104-063116,240000,,3133.3332519531,62,2.2213294506,1.4092707634,32.2243766785,0.1022782177,,2.2213294506,0.4255532622,7.6562662125,0,0,,,,22564.333984375,0.6159339547,1627688.625,87.7387390137,853,2.2213294506,2.2213294506,87.7387390137,87.7387390137,0.0354038961,0.0890975818,1.4184098423,1.4092707634,74.5500030518,66.2158340454,22801,22622.6333984375,3133.3332519531,3133.3332519531,1,0.125,853,853,13.4840307236,9.6358998537,0,0,11011,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000202,40960,0.009364,0.218,0.906,4,constant,False,64,3,simple,,,5,250000,64,12000,False,61.6142526268959,15.9208984375
20260104-063258,996000,,3133.3332519531,64.3000030518,1.3307691813,1.406116724,23.301618576,0.0751939937,,1.3307691813,0.2920596898,8.0818405151,0,0.5,,,,22573,3.9890604019,1306542.625,466.9772033691,853,1.3307691813,1.4573559761,398.3678588867,466.9772033691,0.0173388041,0.1365545994,1.412602113,1.406116724,77.8499984741,64.773293139,22946,22633.6625800075,3133.3332519531,3133.3332519531,0.5,0.0702811257,853,853,14.8708257675,9.8870884711,0,0,11012,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000086,81920,0.006331,0.149,0.934,8,linear,False,32,1,simple,,,5,1000000,1024,12000,False,61.6142526268959,15.9208984375
20260104-064053,492000,,3133.3332519531,60.2000007629,4.2843050957,1.4079114199,52.7623329163,0.1559088677,,4.2843050957,0.550132215,9.3502578735,0,0,,,,22489.5,0.5804972053,1725143.875,192.8152008057,853,4.2843050957,4.5027780533,181.8771362305,192.8152008057,0.0353084612,0.0713562128,1.4192942265,1.4079114199,77.0999984741,63.5707316515,22726,22527.5244378811,3133.3332519531,3133.3332519531,0.3333333433,0.0162601631,853,853,13.8257141113,9.4614087314,0,0,11013,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.00013,20480,0.009342,0.246,0.927,5,linear,True,32,1,simple,,,5,500000,256,12000,False,61.6142526268959,15.9208984375
20260104-064417,240000,,3133.3332519531,61.9666671753,1.1643395424,1.4189382792,21.6264152527,0.0777489394,,1.1643395424,0.1160985231,8.505566597,0,0,,,,23054,0.6896603107,1450213.75,70.5977096558,853,1.1643395424,1.247851491,11.3398313522,70.5977096558,,,1.4189382613,1.4189382792,71.1999969482,64.3191669464,23054,22861.9583007813,3133.3332519531,3133.3332519531,0,0,853,853,12.3737916946,10.3312120914,0,0,11014,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000222,327680,0.000421,0.189,0.947,4,constant,True,256,3,simple,,,5,250000,1024,12000,False,61.6142526268959,15.9208984375
20260104-064538,492000,,3133.3332519531,63.2999992371,1.2852882147,1.4135342836,22.8190860748,0.0797332376,,1.2852882147,0.2584149539,11.8652191162,0,0.3333333433,,,,22961,0.6716006398,1489080.625,220.422454834,853,1.2852882147,1.3218181133,203.1504669189,220.422454834,0.0117942905,0.1009104475,1.4171331888,1.4135342836,74.1500015259,65.2239839507,23259.333984375,22915.4755144817,3133.3332519531,3133.3332519531,0.3333333433,0.0162601631,853,853,12.5428647995,9.5002482461,0,0,11015,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000149,327680,0.001166,0.116,0.942,5,constant,False,512,3,simple,,,5,500000,128,12000,False,61.6142526268959,15.9208984375
20260104-064928,996000,0.0001118889,3133.3332519531,63.9500007629,100.0000152588,1.3175376654,999,5.3437314034,0.1022406146,100.0000152588,1.9834570885,7.3704185486,0,0,0.0000037607,0.0048863981,0.02633995,22596.5,1.1733232737,1574042.25,320.6044311523,853,100.0000152588,100.0000152588,197.3658905029,320.6044311523,0.0252013553,0.0393273704,1.3562207021,1.3175376654,77.1999969482,65.872088237,22933.5,22630.0762895331,3133.3332519531,3133.3332519531,0.5,0.0361445787,853,853,15.6636238098,10.9935444579,0,0,11016,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000287,40960,0.007786,0.271,0.904,3,linear,True,32,3,simple,,,5,1000000,1024,12000,False,61.6142526268959,15.9208984375
20260104-065456,1992000,,3133.3332519531,65.5999984741,92.3307876587,1.1387135983,923.1538696289,3.0060572624,,92.3307876587,17.1526317596,11.2881069183,0,0,,,,22574.333984375,0.5427187085,1846970,623.5904541016,853,92.3307876587,100.0000152588,145.9237976074,623.5904541016,0.0358324592,0.1486713473,1.3009930289,1.1387135983,76.8499984741,65.3314258162,22872.5,22617.0511930535,3133.3332519531,3133.3332519531,0.5,0.0200803213,854.3333129883,852.3102409639,16.7395801544,10.7537241154,0,0,11017,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000274,40960,0.002815,0.292,0.902,3,constant,True,64,1,simple,,,5,2000000,128,12000,False,61.6142526268959,15.9208984375
20260104-065737,240000,,2267.3332519531,2.9666666985,1.3167338371,1.4096300602,23.2060604095,0.1151075214,,1.3167338371,0.2942585349,0.6075596213,0,0,,,,9773,0.9302253127,1076572.75,125.9375762939,896,1.3167338371,1.4089957476,113.8795013428,125.9375762939,0.0246766953,0.0826243013,1.4148973048,1.4096300602,4.5666666031,2.4825000048,10057,9817.366796875,2267.3332519531,2267.3332519531,0,0,896,896,0.9215657115,0.4732981265,0,0,7178,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000213,20480,0.007895,0.294,0.93,3,linear,False,128,2,simple,,,5,250000,256,12000,False,31.9124199450016,15.9208984375
20260104-065958,1992000,,2267.3332519531,2.7999999523,100.0000076294,1.0979310274,999,4.138771534,,100.0000076294,1.9991630316,0.562277019,0,0,,,,9786,0.8313771486,1207906.875,1383.6893310547,896,100.0000076294,100.0000076294,419.7271728516,1383.6893310547,0.0246541195,0.0178695375,1.2360240415,1.0979310274,7,2.2530120385,9821,9787.2911744635,2267.3332519531,2267.3332519531,1.5,0.0271084339,896,896,1.1312673092,0.5408465404,0,0,7179,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000258,40960,0.005213,0.138,0.942,8,linear,True,256,1,simple,,,5,2000000,64,12000,False,31.9124199450016,15.9208984375
20260104-070529,492000,0.0000193751,3133.3332519531,63.8666648865,1.2965999842,1.4224866629,22.9699993134,0.4059921205,0.1024155542,1.2965999842,0.1885674149,8.5269804001,0,0,0.0000020947,0.1318191141,0.0181042049,22896.333984375,0.6659424901,1501911.5,167.8612976074,853,1.2965999842,1.4195789099,157.6522064209,167.8612976074,0.0180407955,0.1294935395,1.420508091,1.4224866629,73.9000015259,65.1081301992,22934,22765.8780011433,3133.3332519531,3133.3332519531,0.3333333433,0.0243902446,853,853,13.8967533112,9.7134033994,0,0,11018,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000124,163840,0.000565,0.243,0.908,3,linear,True,128,2,simple,,,5,500000,64,12000,False,61.6142526268959,15.9208984375
20260104-070839,1992000,,3133.3332519531,64.3499984741,100.0000152588,1.3783347607,999,2.6986041069,,100.0000152588,1.9890303612,12.8180322647,0,0,,,,22679,0.5364159942,1867994.5,634.7951660156,853,100.0000152588,100.0000152588,313.7700195312,634.7951660156,0.0174215505,0.0504449732,1.3834307352,1.3783347607,77.5,65.5837350409,23029,22685.8483857304,3133.3332519531,3133.3332519531,1,0.0441767072,853,853,16.5720939636,10.9333446629,0,0,11019,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000222,81920,0.008169,0.272,0.949,3,linear,True,256,1,simple,,,5,2000000,128,12000,False,61.6142526268959,15.9208984375
20260104-071922,492000,0.000159449,3133.3332519531,57.3499984741,5.2433872223,1.3989987373,62.4656066895,0.2456331849,0.1067697108,5.2433872223,1.0077763796,10.6232070923,0,0,0.0000018901,0.1207131147,0.0404709913,22480,0.742978394,1552908.25,175.149887085,853,5.2433872223,6.2981491089,170.6920166016,175.149887085,0.0346545727,0.0896641213,1.4078315526,1.3989987373,72.7666702271,63.096341482,22736,22507.739996189,3133.3332519531,3133.3332519531,0,0,853.3333129883,853.0081295851,13.0934410095,8.8110491939,0,0,11020,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000055,10240,0.004359,0.297,0.933,3,linear,False,256,3,simple,,,5,500000,256,12000,False,61.6142526268959,15.9208984375
20260104-072227,1992000,,3133.3332519531,70.0500030518,10.1194190979,1.3564013243,112.5825271606,0.3070808351,,10.1194190979,2.7517764568,14.1315059662,0,0,,,,22669.5,0.5377293825,1869369,758.4206542969,853,10.1194190979,10.1878519058,725.8294677734,758.4206542969,0.0122240864,0.4089462627,1.3946070233,1.3564013243,77.6500015259,65.4729418008,23000,22676.6019037086,3133.3332519531,3133.3332519531,0.5,0.0210843377,853,853,16.0286197662,10.7545690508,0,0,11021,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000065,81920,0.00727,0.258,0.936,5,constant,False,128,1,simple,,,5,2000000,2048,12000,False,61.6142526268959,15.9208984375
20260104-072315,240000,,2267.3332519531,1.0333333015,1.1975095272,1.419059515,21.9923362732,0.1055436879,,1.1975095272,0.920391202,0.320612967,0,0,,,,9875.6669921875,0.9142079353,1093886.625,114.8854370117,896,1.1975095272,1.2706114054,86.9985580444,114.8854370117,0.0145765012,1.2110775709,1.4189767659,1.419059515,4.5500001907,2.378333354,10099,9878.4916503906,2267.3332519531,2267.3332519531,0.3333333433,0.0166666672,896,896,1.0109603405,0.6159478784,0,0,7180,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000093,163840,0.007928,0.269,0.909,3,linear,False,32,2,simple,,,5,250000,512,12000,False,31.9124199450016,15.9208984375
20260104-072522,996000,0.000154,2267.3332519531,4.5500001907,44.639289856,1.182238102,454.0357055664,2.8995468616,0.2619999945,44.639289856,0.9578930736,0.5050810575,0,0,0.00027,0.0052342438,0.0329504833,9754.5,1.3610566854,1037472.9375,481.6395263672,896,44.639289856,93.553855896,269.0873413086,481.6395263672,0.0243659735,0.029550817,1.2934453071,1.182238102,7.8499999046,4.934538172,9760,9748.0763130648,2267.3332519531,2267.3332519531,0.5,0.0060240964,896,896,0.9074952602,0.5262093874,0,0,7181,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.00027,20480,0.000154,0.262,0.948,3,constant,False,512,1,simple,,,5,1000000,64,12000,False,31.9124199450016,15.9208984375
